id,ACR_MD,ACR-L_MD,ACR-R_MD,ALIC_MD,ALIC-L_MD,ALIC-R_MD,AverageFA_MD,BCC_MD,CC_MD,CGC_MD,CGC-L_MD,CGC-R_MD,CGH_MD,CGH-L_MD,CGH-R_MD,CR_MD,CR-L_MD,CR-R_MD,CST_MD,CST-L_MD,CST-R_MD,EC_MD,EC-L_MD,EC-R_MD,FX_MD,FX/ST-L_MD,FX/ST-R_MD,FXST_MD,GCC_MD,IC_MD,IC-L_MD,IC-R_MD,IFO_MD,IFO-L_MD,IFO-R_MD,PCR_MD,PCR-L_MD,PCR-R_MD,PLIC_MD,PLIC-L_MD,PLIC-R_MD,PTR_MD,PTR-L_MD,PTR-R_MD,RLIC_MD,RLIC-L_MD,RLIC-R_MD,SCC_MD,SCR_MD,SCR-L_MD,SCR-R_MD,SFO_MD,SFO-L_MD,SFO-R_MD,SLF_MD,SLF-L_MD,SLF-R_MD,SS_MD,SS-L_MD,SS-R_MD,UNC_MD,UNC-L_MD,UNC-R_MD
SPN01_MRC_0012_01,0.000886622,0.000929708,0.000843288,0.00132218,0.00138563,0.00126451,0.00129751,0.00195235,0.0018499,0.000957137,0.000970927,0.000942386,0.00175929,0.00180454,0.00171369,0.00101047,0.00100745,0.00101338,0.00118353,0.0011345,0.00123604,0.00121804,0.00116222,0.00127363,0.00251408,0.00123044,0.00124036,0.0012348,0.00144038,0.0011387,0.00112806,0.00114881,0.00146457,0.00131808,0.00158665,0.00138328,0.00135207,0.00141108,0.000899169,0.00091792,0.000880608,0.00143674,0.00159467,0.00128367,0.00123771,0.00112855,0.00134064,0.00203424,0.00095711,0.000925708,0.000987314,0.00200217,0.00201365,0.00199105,0.000971643,0.000957261,0.000985724,0.00118236,0.00118096,0.00118376,0.00246567,0.0024202,0.002497
SPN01_MRC_0011_01,0.00102879,0.00110866,0.00094846,0.00128144,0.00135036,0.0012188,0.00131742,0.00182703,0.00193621,0.000950644,0.000943646,0.00095813,0.00233889,0.00240934,0.0022679,0.00102028,0.00104265,0.000998675,0.0010694,0.00102362,0.00111843,0.00128656,0.00121277,0.00136004,0.00246963,0.00133193,0.00134154,0.00133615,0.00192437,0.00114793,0.00118078,0.00111675,0.00133197,0.00117866,0.00145972,0.00134704,0.00131806,0.00137286,0.000786941,0.000798084,0.000775911,0.00158959,0.00183808,0.00134874,0.00144147,0.00147828,0.00140676,0.0020955,0.000841668,0.000829717,0.000853164,0.00118476,0.0014022,0.000973974,0.00095309,0.000985797,0.000921066,0.00129368,0.0013419,0.00124532,0.0022889,0.00240045,0.00221202
SPN01_ZHH_0021_01,0.00112696,0.00120159,0.0010519,0.00120115,0.001203,0.00119946,0.00142156,0.00207079,0.00223073,0.000964427,0.000980584,0.000947145,0.00314253,0.00307591,0.00320967,0.00110879,0.00112514,0.00109301,0.00172735,0.00195626,0.00148219,0.00127857,0.00124913,0.00130789,0.00323572,0.00163008,0.00152238,0.00158279,0.00206947,0.00123208,0.00121987,0.00124367,0.0014881,0.00138113,0.00157724,0.00147519,0.00140475,0.00153793,0.000885441,0.000903942,0.000867126,0.00185639,0.00207525,0.00164425,0.00167459,0.00162082,0.00172528,0.0025783,0.000898798,0.000898076,0.000899492,0.0010354,0.00118129,0.000893968,0.00106291,0.00110462,0.00102208,0.00147389,0.00159201,0.0013554,0.00296301,0.00301998,0.00292374
SPN01_ZHH_0010_01,0.00129047,0.00129701,0.00128389,0.0019084,0.00203482,0.00179349,0.00150114,0.00209555,0.00228954,0.000995863,0.000997945,0.000993635,0.00311941,0.00338599,0.00285079,0.00119085,0.00116612,0.00121474,0.00130846,0.0013904,0.0012207,0.00117838,0.00115464,0.00120203,0.00305078,0.00144539,0.00141281,0.00143108,0.0024088,0.0014685,0.00151896,0.00142062,0.00158847,0.00136342,0.00177602,0.00143771,0.0013955,0.00147531,0.000981709,0.000995147,0.000968407,0.00192092,0.00206228,0.0017839,0.00160207,0.00164517,0.00156143,0.00246125,0.000950948,0.000901309,0.000998693,0.00187127,0.0022477,0.00150636,0.00106295,0.00110708,0.00101975,0.00147541,0.00153303,0.00141762,0.00291407,0.0029046,0.00292059
SPN01_MRC_0017_01,0.00118476,0.0011872,0.0011823,0.00178161,0.00164498,0.0019058,0.00133631,0.00201867,0.00208481,0.000893453,0.000940618,0.000843001,0.00203645,0.00207682,0.00199577,0.00112873,0.00111165,0.00114523,0.00108528,0.00110974,0.00105908,0.00110599,0.00108342,0.00112846,0.0025088,0.00132291,0.00127347,0.0013012,0.00216216,0.0013465,0.00133207,0.0013602,0.00117031,0.00116639,0.00117358,0.00132342,0.00130557,0.00133933,0.00084044,0.000868974,0.000812193,0.0019472,0.00208728,0.00181142,0.00150777,0.00158543,0.00143455,0.00211423,0.000964915,0.00092823,0.0010002,0.00216592,0.00233606,0.00200099,0.000950821,0.000979102,0.000923131,0.00127333,0.00129619,0.00125039,0.00245679,0.00247644,0.00244325
SPN01_MRC_0026_01,0.00100431,0.00111287,0.000895119,0.00125173,0.00147403,0.00104967,0.00124032,0.00197879,0.00198985,0.000866486,0.000919786,0.000809471,0.00218391,0.00238981,0.00197644,0.00101524,0.00107199,0.000960434,0.000908315,0.000897205,0.000920213,0.00100981,0.00108596,0.000933983,0.00253621,0.00123179,0.00118104,0.00120951,0.00191061,0.001092,0.00119427,0.00099494,0.00108155,0.0011571,0.00101859,0.0013131,0.00131026,0.00131563,0.000798879,0.000808756,0.000789102,0.00171673,0.00205558,0.0013883,0.00127855,0.00138608,0.00117717,0.00206791,0.000873474,0.000906458,0.000841748,0.00135807,0.00175357,0.000974685,0.000935474,0.000985119,0.000886867,0.00111221,0.00123586,0.00098818,0.00249173,0.00271703,0.00233646
SPN01_CMH_0013_01,0.00122709,0.00125102,0.00120303,0.00136213,0.00144319,0.00128845,0.00139975,0.00207139,0.00225178,0.000938066,0.000963326,0.000911046,0.00307563,0.00319317,0.00295718,0.00114164,0.00113616,0.00114694,0.00171812,0.00180062,0.00162977,0.00118902,0.00117801,0.00119998,0.00288581,0.00134184,0.00128387,0.00131639,0.00233933,0.00116204,0.00117656,0.00114825,0.00156666,0.00172864,0.00143168,0.00144724,0.00140235,0.00148722,0.000904131,0.000920912,0.000887519,0.00155594,0.00147313,0.00163621,0.00126608,0.00122344,0.00130628,0.00242996,0.000887322,0.000871532,0.000902509,0.00109446,0.00128612,0.000908676,0.000958895,0.000984021,0.000934295,0.00127577,0.00139023,0.00116096,0.0031434,0.00311298,0.00316436
SPN01_MRC_0016_01,0.000981321,0.0010163,0.00094614,0.00109856,0.00107155,0.00112311,0.00126637,0.0016639,0.00184056,0.000933955,0.000923359,0.000945289,0.00210392,0.00222556,0.00198134,0.000969352,0.000970659,0.000968091,0.00100992,0.00110182,0.000911498,0.00108852,0.00103309,0.00114372,0.00249435,0.00120711,0.00117097,0.00119124,0.00187101,0.001038,0.0010147,0.00106011,0.00139777,0.00126483,0.00150856,0.00129302,0.00128162,0.00130317,0.000785484,0.000793025,0.000778019,0.00159569,0.00166485,0.00152865,0.00127647,0.00122801,0.00132217,0.00205896,0.000788447,0.000763513,0.00081243,0.000821977,0.000812334,0.000831325,0.000984546,0.000972482,0.000996357,0.00122558,0.00120887,0.00124234,0.0025097,0.0025347,0.00249247
SPN01_CMH_0027_01,0.00106992,0.0011302,0.00100929,0.00139573,0.00152608,0.00127724,0.00139181,0.00208253,0.00218809,0.000964508,0.000963767,0.0009653,0.00323444,0.00340904,0.00305851,0.00113442,0.00113444,0.0011344,0.00199884,0.00203914,0.00195567,0.00123503,0.00121716,0.00125282,0.0030032,0.00167069,0.00160084,0.00164002,0.00188861,0.0013288,0.00137103,0.00128872,0.0013052,0.00132797,0.00128623,0.0015789,0.00152797,0.00162426,0.000957451,0.000971346,0.000943696,0.00218166,0.00222374,0.00214087,0.00170184,0.00170358,0.00170019,0.00257068,0.00097715,0.000943714,0.00100931,0.0015442,0.00174279,0.00135168,0.000967143,0.000960726,0.000973426,0.00149583,0.00166145,0.00132969,0.00307734,0.00311706,0.00304996
SPN01_CMH_0020_01,0.00118587,0.00124156,0.00112986,0.00146213,0.00159545,0.00134094,0.0014633,0.00217207,0.00230203,0.000960042,0.000958342,0.00096186,0.00327662,0.00353449,0.00301677,0.00117673,0.00117595,0.00117748,0.00183694,0.00183452,0.00183953,0.00122815,0.00111132,0.00134449,0.00313144,0.00138313,0.00142351,0.00140086,0.00225928,0.00130147,0.00131072,0.00129268,0.00148789,0.00128592,0.00165619,0.00151446,0.00149536,0.00153147,0.000988289,0.000980204,0.000996293,0.00165735,0.00187752,0.00144395,0.00151089,0.00143074,0.00158646,0.00251438,0.000991727,0.000941593,0.00103995,0.00153223,0.00184664,0.00122745,0.000977558,0.000949061,0.00100546,0.00139392,0.00144021,0.00134748,0.00277269,0.00302594,0.00259816
SPN01_CMH_0016_01,0.00103524,0.00111326,0.000956777,0.0010536,0.00106507,0.00104317,0.00132356,0.00171755,0.00201796,0.000964231,0.000984613,0.000942429,0.00289943,0.00294622,0.00285228,0.00105181,0.00106759,0.00103657,0.00129323,0.0012262,0.00136502,0.00110969,0.00112631,0.00109314,0.00317229,0.00139088,0.00142734,0.00140689,0.00186971,0.00110504,0.00110018,0.00110965,0.00123277,0.00126454,0.00120629,0.00147157,0.00140657,0.00152947,0.000859632,0.00086375,0.000855555,0.0019283,0.00187459,0.00198036,0.00144814,0.00142252,0.00147229,0.00254806,0.000853338,0.000846478,0.000859937,0.000825269,0.000823639,0.00082685,0.000967047,0.000999905,0.000934875,0.00116533,0.00128357,0.00104672,0.00328282,0.00345503,0.00316414
SPN01_CMH_0026_01,0.000952056,0.000942926,0.000961238,0.0010393,0.00100511,0.00107038,0.00121078,0.00168978,0.0018119,0.000918058,0.000932178,0.000902955,0.00283785,0.00294763,0.00272722,0.000989847,0.000966995,0.00101192,0.00146287,0.00156775,0.00135055,0.000944758,0.000973548,0.000916087,0.0027017,0.0012608,0.00134027,0.00129569,0.00144073,0.000992789,0.000983086,0.001002,0.00122777,0.00133161,0.00114124,0.00138357,0.00131053,0.00144864,0.000827359,0.000829307,0.000825431,0.00150448,0.00156518,0.00144565,0.00114212,0.00114831,0.00113629,0.00227412,0.000828746,0.000823963,0.000833346,0.00086268,0.000863735,0.000861658,0.000855676,0.000881903,0.000829998,0.00107748,0.00112111,0.00103371,0.00289672,0.00298642,0.0028349
SPN01_ZHH_0033_01,0.00127507,0.00130127,0.00124871,0.0012609,0.00129443,0.00123042,0.00152379,0.00191685,0.00221693,0.000985369,0.000984158,0.000986665,0.00324508,0.00299895,0.0034931,0.00118846,0.00118537,0.00119144,0.00144137,0.00149162,0.00138755,0.00137889,0.00133394,0.00142365,0.00287769,0.00141299,0.0014676,0.00143697,0.00221513,0.00122496,0.00121166,0.00123758,0.00195813,0.0016442,0.00221973,0.00155024,0.00148606,0.00160741,0.00088603,0.000904773,0.000867477,0.00194982,0.00208046,0.00182319,0.00159083,0.00150295,0.00167369,0.00263036,0.000903765,0.000902395,0.000905082,0.00105051,0.00125661,0.000850714,0.00103356,0.0010549,0.00101267,0.00137047,0.0012271,0.00151429,0.00299844,0.00305589,0.00295884
SPN01_CMH_P001_01,0.00142124,0.00141574,0.00142677,0.00265457,0.00270975,0.00260442,0.00148301,0.00256766,0.00259212,0.000951646,0.000948253,0.000955275,0.00260373,0.00248602,0.00272235,0.00139366,0.00137382,0.00141281,0.00175785,0.00189938,0.00160628,0.00110428,0.0010992,0.00110933,0.00308956,0.00200597,0.00181426,0.00192179,0.00264724,0.00183917,0.00185856,0.00182076,0.00131237,0.00107222,0.00151249,0.00152634,0.00150393,0.0015463,0.00104268,0.00104951,0.00103592,0.00245646,0.00258015,0.00233658,0.00196116,0.0019996,0.00192492,0.00258195,0.00129396,0.00126086,0.00132579,0.00290768,0.00303675,0.00278256,0.00101315,0.00104629,0.000980699,0.00151308,0.00154313,0.00148293,0.0030025,0.00302892,0.00298429
SPN01_ZHH_0007_01,0.00103708,0.00105192,0.00102216,0.00102472,0.00109476,0.00096106,0.00127187,0.00191102,0.0019831,0.000893835,0.000877624,0.000911176,0.0030369,0.00310945,0.0029638,0.00106633,0.00105879,0.00107362,0.00130989,0.0014353,0.00117557,0.00102886,0.00101769,0.00103999,0.0028734,0.00123339,0.00126718,0.00124823,0.0016194,0.0010478,0.00107316,0.00102373,0.00122246,0.00116262,0.00127232,0.00146172,0.00140079,0.001516,0.000923464,0.000946166,0.000900991,0.00133361,0.0014377,0.00123272,0.0012186,0.00120621,0.00123029,0.0023707,0.000894755,0.000896715,0.00089287,0.00129252,0.00151532,0.00107655,0.000924171,0.000913281,0.000934834,0.00111944,0.00114362,0.00109518,0.00266705,0.00301885,0.00242459
SPN01_ZHH_0031_01,0.00108741,0.00114678,0.0010277,0.0010617,0.0010724,0.00105197,0.00146794,0.00188952,0.00206311,0.00104635,0.00108241,0.00100778,0.00263708,0.00273099,0.00254245,0.0010965,0.00111468,0.00107894,0.00187863,0.00207303,0.00167043,0.00129096,0.00121389,0.00136771,0.00309295,0.00141159,0.00146252,0.00143395,0.00183854,0.00112654,0.00115025,0.00110403,0.0014735,0.00139613,0.00153797,0.00153956,0.00150931,0.00156651,0.000884157,0.000914778,0.000853844,0.00173467,0.0019331,0.00154233,0.00147957,0.00151375,0.00144735,0.00247968,0.00087754,0.000881543,0.000873689,0.000995592,0.00112535,0.000869807,0.00101556,0.00101622,0.00101492,0.00146517,0.00149346,0.00143679,0.00299367,0.00320735,0.00284641
SPN01_ZHH_0012_01,0.00137759,0.00140564,0.00134938,0.00235326,0.00249791,0.00222178,0.00163347,0.00224759,0.00238475,0.00116345,0.00116354,0.00116335,0.00276642,0.00275759,0.00277532,0.00129917,0.00128124,0.00131649,0.00222558,0.00227448,0.00217321,0.00151267,0.00149083,0.00153442,0.00307603,0.00162585,0.00178306,0.00169488,0.00240596,0.00168781,0.00171959,0.00165765,0.00213053,0.00193545,0.00229309,0.00153665,0.00150937,0.00156095,0.000996373,0.00100977,0.000983112,0.00192779,0.00228079,0.00158563,0.00183653,0.0018121,0.00185956,0.00255623,0.00108801,0.00102455,0.00114905,0.00260828,0.00280841,0.00241428,0.00112647,0.0011123,0.00114035,0.00177539,0.00187681,0.00167366,0.00294001,0.00316064,0.00278795
SPN01_MRC_0008_01,0.000899556,0.000896428,0.000902703,0.000913577,0.000898202,0.000927552,0.00108533,0.00119326,0.00152649,0.000818863,0.000835311,0.000801268,0.00181976,0.00189962,0.00173929,0.00085684,0.000846925,0.000866416,0.000992895,0.000974589,0.0010125,0.000962849,0.0009357,0.000989885,0.00222884,0.00118188,0.00109009,0.00114158,0.00168731,0.000901035,0.000900614,0.000901434,0.00107555,0.000982474,0.00115312,0.00111578,0.00108492,0.00114327,0.000671298,0.000668305,0.00067426,0.00143461,0.00152322,0.00134872,0.00116096,0.00118555,0.00113777,0.00185639,0.000674782,0.000671599,0.000677844,0.000679034,0.000667071,0.00069063,0.000876166,0.000886706,0.000865846,0.00122455,0.00126994,0.00117902,0.00232149,0.00252846,0.00217885
SPN01_MRC_0020_01,0.00115946,0.00118998,0.00112876,0.00215938,0.0023343,0.00200038,0.00117431,0.00195029,0.00200466,0.000819004,0.000849281,0.000786617,0.00183933,0.00196269,0.00171502,0.00107382,0.00109213,0.00105614,0.000992816,0.00101793,0.00096592,0.000949034,0.000951166,0.00094691,0.00259537,0.00109633,0.00104148,0.00107225,0.00220134,0.00135064,0.00143642,0.00126923,0.00108476,0.000963315,0.00118597,0.00127113,0.00128051,0.00126277,0.000807997,0.000853138,0.000763311,0.00141615,0.00156991,0.00126712,0.00117818,0.00125662,0.00110422,0.00192323,0.000875303,0.000885768,0.000865237,0.0020975,0.00258175,0.00162808,0.000809704,0.000819901,0.000799721,0.00114427,0.00122493,0.00106336,0.00204249,0.00223269,0.00191141
SPN01_ZHH_0001_01,0.000940674,0.000937404,0.000943963,0.000928724,0.000943996,0.000914842,0.00129118,0.0014253,0.00163578,0.00100367,0.00101233,0.000994414,0.00271992,0.00288379,0.00255479,0.000959154,0.000954343,0.0009638,0.00186124,0.00187479,0.00184673,0.0010908,0.00107758,0.00110397,0.00285757,0.00131734,0.00119943,0.00126557,0.00135068,0.000982733,0.000988145,0.000977596,0.00143621,0.00145272,0.00142246,0.00130138,0.00132005,0.00128474,0.000820981,0.000821058,0.000820905,0.00133199,0.00144131,0.00122603,0.00122917,0.00123509,0.00122358,0.00215101,0.000802945,0.000792078,0.000813398,0.000802753,0.000778853,0.000825922,0.000963762,0.00095181,0.000975464,0.00125051,0.00122441,0.00127669,0.00245476,0.00287702,0.00216374
SPN01_ZHH_0006_01,0.00106167,0.00108007,0.00104316,0.00103961,0.00104929,0.00103081,0.00153943,0.00190891,0.0020595,0.00110584,0.00110655,0.00110508,0.00305205,0.00328368,0.00281865,0.00111516,0.00109595,0.00113371,0.00147358,0.0015054,0.0014395,0.00120782,0.0012325,0.00118325,0.00279029,0.00159966,0.00173423,0.00165875,0.00175896,0.0011832,0.00116197,0.00120335,0.00138216,0.00142184,0.00134909,0.00160332,0.00153728,0.00166214,0.000958315,0.000982272,0.0009346,0.00195277,0.00204405,0.00186429,0.00159496,0.00149211,0.00169193,0.00250477,0.000922887,0.00089487,0.000949836,0.00100154,0.00103719,0.000966988,0.00111579,0.00113962,0.00109246,0.00150988,0.00155669,0.00146293,0.00290973,0.00283314,0.00296252
SPN01_MRC_0015_01,0.00109798,0.00114821,0.00104746,0.00156125,0.00177474,0.00136719,0.00120913,0.00195184,0.00201297,0.000807264,0.000824724,0.000788587,0.00191123,0.00175266,0.00207101,0.00106731,0.0010885,0.00104684,0.00102006,0.00102899,0.00101049,0.0010165,0.00103162,0.00100144,0.00246497,0.00124436,0.0012218,0.00123445,0.0020445,0.0012588,0.00134659,0.00117548,0.00110205,0.00112472,0.00108316,0.0013314,0.00132896,0.00133357,0.000846007,0.000888459,0.000803984,0.00183134,0.00177285,0.00188803,0.00144329,0.00147976,0.0014089,0.00207188,0.000896154,0.000900199,0.000892263,0.00190747,0.00232903,0.00149882,0.000894403,0.000903495,0.000885502,0.00132616,0.00133605,0.00131623,0.00245864,0.00245106,0.00246387
SPN01_ZHH_0013_01,0.00137311,0.00140281,0.00134324,0.00249597,0.00259296,0.0024078,0.00168242,0.00230421,0.00240972,0.00115889,0.00126739,0.00104282,0.00316371,0.00296621,0.00336272,0.00130491,0.00129671,0.00131283,0.00179829,0.00197617,0.00160779,0.00152529,0.00151849,0.00153207,0.00305412,0.00191038,0.00193201,0.00191988,0.0024437,0.00178384,0.00181452,0.00175472,0.00165783,0.00162118,0.00168838,0.00152849,0.00150091,0.00155306,0.00102774,0.00104998,0.00100573,0.00220565,0.00240593,0.00201153,0.00196215,0.00197345,0.0019515,0.00252762,0.00111244,0.00107298,0.00115039,0.00261789,0.00285881,0.00238434,0.00119565,0.00122216,0.00116969,0.00204793,0.00220851,0.00188686,0.00289814,0.00290601,0.00289271
SPN01_ZHH_0020_01,0.0011315,0.00114431,0.00111862,0.00123907,0.00131044,0.00117419,0.00145426,0.00214066,0.00222751,0.000943336,0.000972266,0.00091239,0.00341448,0.0035129,0.0033153,0.00116645,0.00115232,0.0011801,0.00225453,0.00219108,0.00232249,0.00113844,0.00111223,0.00116455,0.00292677,0.00148968,0.00150878,0.00149807,0.00208153,0.00120202,0.00123778,0.00116808,0.00140548,0.00118282,0.00159103,0.00153949,0.0014834,0.00158946,0.000971562,0.000979859,0.000963349,0.00171993,0.00181244,0.00163027,0.00143807,0.00147953,0.00139897,0.00246259,0.00101285,0.000996968,0.00102812,0.00190226,0.00223049,0.00158408,0.0010309,0.0010738,0.0009889,0.00138388,0.00146935,0.00129814,0.00299526,0.00309426,0.00292703
SPN01_MRC_0029_01,0.00117309,0.00116748,0.00117874,0.00200622,0.00200724,0.0020053,0.00143961,0.00208405,0.0021608,0.00106921,0.0010814,0.00105618,0.00229389,0.0022812,0.00230667,0.00118925,0.00116874,0.00120904,0.000948219,0.00103314,0.000857272,0.00137471,0.00133969,0.00140958,0.00268152,0.00162416,0.00154291,0.00158848,0.00214982,0.00154893,0.00155142,0.00154658,0.00165966,0.00158768,0.00171965,0.00143339,0.00141745,0.00144758,0.000925814,0.000932093,0.000919599,0.00180423,0.00185791,0.00175219,0.0018267,0.00185325,0.00180166,0.00227489,0.00108115,0.00104658,0.0011144,0.00241302,0.002573,0.00225794,0.00111422,0.00110227,0.00112592,0.00157937,0.0016821,0.00147632,0.0026355,0.00268345,0.00260245
SPN01_MRC_0004_01,0.00149039,0.00148454,0.00149628,0.00252581,0.00251675,0.00253404,0.00147311,0.00237785,0.00237162,0.000963582,0.00102877,0.000893851,0.00202208,0.00206035,0.00198351,0.00140411,0.00140444,0.00140379,0.000853069,0.0008872,0.000816469,0.00167249,0.00159335,0.0017513,0.00273501,0.00183109,0.00183622,0.00183334,0.00244804,0.00173017,0.00173695,0.00172374,0.00168353,0.00152833,0.00181287,0.00138539,0.00138563,0.00138517,0.000893999,0.000897969,0.00089007,0.00219556,0.00230881,0.00208578,0.0019192,0.00198507,0.00185709,0.00230241,0.0013166,0.00132151,0.00131188,0.00267629,0.00272542,0.00262866,0.00116249,0.00115488,0.00116994,0.00187212,0.00196293,0.00178103,0.00262079,0.00262737,0.00261625
SPN01_ZHH_0017_01,0.00121423,0.00125829,0.00116992,0.0014797,0.00174814,0.00123569,0.00140337,0.00216409,0.00225579,0.000901825,0.000935257,0.000866064,0.00263358,0.00259966,0.00266776,0.00117114,0.00118748,0.00115536,0.00170114,0.00169057,0.00171245,0.00110779,0.00107181,0.00114362,0.00291839,0.00148809,0.00143107,0.00146305,0.00213839,0.00128438,0.00138759,0.00118643,0.00141575,0.00129532,0.00151611,0.00146915,0.00145339,0.00148318,0.000935582,0.000988649,0.000883051,0.00176867,0.00170224,0.00183305,0.00150108,0.00151572,0.00148727,0.00247487,0.000968441,0.000973721,0.000963363,0.00171159,0.00227424,0.00116617,0.000913197,0.000910397,0.000915938,0.00120781,0.00127416,0.00114126,0.00300718,0.00298151,0.00302487
SPN01_MRC_0028_01,0.000969029,0.000992296,0.000945628,0.00130063,0.00137138,0.00123632,0.00126488,0.00167231,0.00183999,0.000869663,0.000872246,0.0008669,0.00166637,0.00170996,0.00162244,0.000994337,0.00100056,0.000988326,0.000892906,0.000862677,0.000925281,0.00105516,0.00100128,0.00110882,0.00255353,0.00128818,0.00112091,0.00121473,0.0018155,0.00114016,0.00119082,0.00109207,0.00101087,0.000948213,0.00106309,0.00134529,0.00134305,0.00134729,0.000830438,0.000874116,0.0007872,0.00154245,0.00176555,0.00132621,0.00134566,0.0013972,0.00129707,0.00208964,0.000841302,0.000839847,0.000842701,0.00108012,0.00119844,0.000965413,0.000981905,0.000988921,0.000975036,0.00121528,0.00132014,0.00111009,0.00240896,0.00234079,0.00245594
SPN01_ZHH_P001_01,0.00146814,0.00148498,0.00145121,0.00281301,0.00283544,0.00279263,0.00152693,0.00259566,0.00261824,0.000939696,0.000943125,0.000936028,0.00269106,0.00256875,0.00281431,0.00141231,0.00141677,0.00140801,0.0020053,0.00212568,0.00187637,0.00116597,0.00115003,0.00118185,0.00313896,0.0018651,0.00178841,0.00183143,0.00272998,0.00187434,0.00188363,0.00186553,0.00137342,0.00115339,0.00155677,0.00151492,0.00148068,0.00154542,0.00102528,0.00106492,0.000986043,0.00243721,0.00254113,0.00233649,0.0019343,0.00193676,0.00193198,0.00256057,0.00129635,0.00130642,0.00128667,0.00299802,0.0031604,0.00284061,0.00103,0.00106064,0.001,0.00150712,0.00152488,0.0014893,0.00300364,0.00299218,0.00301154
SPN01_CMH_0001_01,0.000900786,0.00092396,0.000877478,0.000906536,0.000939827,0.000876275,0.00127241,0.0017243,0.00188227,0.000985749,0.00101602,0.000953369,0.00277988,0.00283441,0.00272493,0.000994764,0.000990109,0.00099926,0.00154936,0.00159156,0.00150416,0.00104039,0.00106135,0.00101951,0.00263025,0.00136335,0.00168855,0.00150614,0.00142618,0.00106265,0.00103741,0.00108661,0.00114825,0.00117294,0.00112767,0.00145272,0.00140045,0.00149929,0.000897563,0.00092888,0.000866563,0.0017009,0.00176325,0.00164047,0.0014161,0.00126604,0.00155758,0.00246111,0.000863724,0.000862346,0.000865049,0.000947082,0.0010799,0.000818329,0.000944408,0.000965247,0.000924004,0.00130977,0.0012823,0.00133733,0.00302705,0.00318748,0.00291649
SPN01_MRC_0019_01,0.000862063,0.000889277,0.000834692,0.000877388,0.000869877,0.000884215,0.00110112,0.00156709,0.0017158,0.000865548,0.000873129,0.000857439,0.00185095,0.00187304,0.0018287,0.000900709,0.00090169,0.000899762,0.000794515,0.000793992,0.000795076,0.000879814,0.000894416,0.000865272,0.00254763,0.00103065,0.00111929,0.00106957,0.00158924,0.000898163,0.000924652,0.000873024,0.000981918,0.000975757,0.000987053,0.00125838,0.00123093,0.00128284,0.000774159,0.000808336,0.000740326,0.00137731,0.00153191,0.00122745,0.00106626,0.00112037,0.00101525,0.0020204,0.000759221,0.000752337,0.000765843,0.000789351,0.000827985,0.0007519,0.00077832,0.000782278,0.000774444,0.00103251,0.00105188,0.00101309,0.00238994,0.00248648,0.0023234
SPN01_ZHH_0030_01,0.00109638,0.00123097,0.00096102,0.00138606,0.00179563,0.00101377,0.00144471,0.0020101,0.00215281,0.000978866,0.0009937,0.000962998,0.00299526,0.00293152,0.00305948,0.0011156,0.00117578,0.00105749,0.00204259,0.00199066,0.00209821,0.00120368,0.00118325,0.00122403,0.00300814,0.00145065,0.00155209,0.00149519,0.0019229,0.00130449,0.00145034,0.00116606,0.00143928,0.00133827,0.00152346,0.00148152,0.00146833,0.00149326,0.000953022,0.000987434,0.000918957,0.00149575,0.00156031,0.00143318,0.00163916,0.00167139,0.00160877,0.00253121,0.000947978,0.000966781,0.000929892,0.00179931,0.00257334,0.00104897,0.00102795,0.00103944,0.00101671,0.00129888,0.00120854,0.00138949,0.00294847,0.00303329,0.00289002
SPN01_MRC_0013_01,0.000988753,0.000990514,0.000986982,0.0011473,0.00101532,0.00126727,0.00117866,0.00180578,0.00190787,0.000836362,0.000848987,0.000822858,0.00210125,0.00216483,0.00203719,0.000997763,0.000968079,0.00102643,0.00100063,0.00105379,0.000943805,0.00100399,0.000970731,0.00103711,0.00244425,0.00118271,0.00114716,0.0011671,0.00185238,0.00106517,0.00100404,0.00112319,0.0012766,0.00111218,0.00141361,0.0013181,0.00126278,0.00136737,0.000850664,0.000856323,0.000845062,0.00151564,0.00156431,0.00146847,0.00123679,0.00117252,0.00129738,0.00209208,0.000842209,0.00079575,0.000886897,0.00124769,0.00119758,0.00129626,0.000843952,0.00086583,0.000822532,0.00114292,0.00119352,0.00109217,0.00262185,0.0026488,0.00260328
SPN01_ZHH_0019_01,0.0010731,0.00116478,0.000980888,0.00110464,0.00125084,0.000971739,0.00133301,0.00210318,0.00222162,0.000887299,0.000913854,0.000858894,0.00254583,0.00267175,0.00241894,0.00110913,0.00112882,0.00109011,0.00148622,0.00138888,0.00159046,0.00111176,0.00109566,0.0011278,0.00316962,0.00144472,0.00134132,0.00139932,0.00187278,0.00117205,0.00128112,0.00106853,0.00140443,0.00130494,0.00148733,0.00152162,0.00146656,0.00157067,0.000926101,0.000963278,0.000889299,0.00197479,0.00232441,0.00163592,0.0015319,0.00169769,0.00137558,0.00266109,0.000936329,0.000919514,0.000952503,0.00147219,0.00179964,0.00115477,0.000928711,0.00095524,0.000902736,0.00131524,0.00145542,0.00117463,0.00324149,0.00340595,0.00312814
